date,SPY,EFA,VGTSX,VFITX,XLK,XLF,XLE,XLV,XLI,XLY,XLP,XLU,XLB,INTL,IRX
2002-05-01,70.043648,20.892998,4.899809,4.334923,7.011766,13.255044,7.185612,20.102940,16.231215,11.028525,13.798636,5.707669,6.651824,1.036093,1.720000
2002-05-02,69.774208,20.836750,4.889493,4.327090,6.833595,13.384405,7.239464,20.035797,16.288630,11.129949,13.798636,5.671355,6.795918,1.033303,1.730000
2002-05-03,69.017151,20.978237,4.910123,4.334923,6.670270,13.319730,7.265115,19.908220,16.295013,10.979692,13.668722,5.639313,6.840022,1.040320,1.720000
2002-05-06,67.663536,20.761747,4.894652,4.331003,6.480964,13.011237,7.016361,19.532215,15.835639,10.780614,13.571273,5.609409,6.798852,1.029584,1.730000
2002-05-07,67.426132,20.489016,4.837916,4.334923,6.480964,12.951528,6.983020,19.572496,15.848404,10.938378,13.381802,5.553869,6.851787,1.016059,1.710000
2002-05-08,69.934624,20.940727,4.935912,4.303594,7.152817,13.334655,7.129196,20.008938,16.505558,11.099898,13.625416,5.632908,6.925306,1.038460,1.730000
2002-05-09,69.126221,20.838455,4.899809,4.311425,6.918970,13.175423,7.065084,19.780647,16.224833,10.930860,13.484668,5.585910,6.931186,1.033388,1.730000
2002-05-10,67.823929,20.666294,4.879176,4.327090,6.681407,13.006262,7.059956,19.518785,15.982378,10.750560,13.457598,5.457747,6.907661,1.024850,1.730000
2002-05-13,69.203255,20.973120,4.910123,4.307510,6.944950,13.240109,7.195875,19.747080,16.084465,10.867008,13.592931,5.523965,6.957654,1.040066,1.730000
2002-05-14,70.710823,20.996981,4.915282,4.291845,7.279019,13.444120,7.216384,20.102940,16.441757,11.253906,13.647065,5.607272,7.063517,1.041249,1.740000
2002-05-15,70.434959,21.085619,4.961701,4.299676,7.256751,13.379432,7.095860,20.277514,16.505558,11.186296,13.446764,5.577367,7.081158,1.045645,1.730000
2002-05-16,70.800705,21.193008,4.972017,4.315341,7.364394,13.538651,7.177923,20.331226,16.607637,11.268933,13.463006,5.598727,7.057635,1.050970,1.740000
2002-05-17,71.147095,21.382212,5.013279,4.303594,7.401516,13.598359,7.118941,20.324511,16.754391,11.362843,13.619992,5.545326,7.089985,1.060353,1.720000
2002-05-20,70.377251,21.273119,5.002963,4.315341,7.208494,13.364504,7.070213,20.143227,16.620399,11.325274,13.555037,5.575234,7.054698,1.054943,1.710000
2002-05-21,69.735695,21.240734,4.987488,4.327090,7.030326,13.240109,7.075342,19.968647,16.365192,11.043557,13.441355,5.615818,7.042933,1.053337,1.701000
2002-05-22,69.889679,21.281645,4.992648,4.334923,7.115699,13.264993,7.193311,19.847780,16.435385,10.994718,13.560452,5.716215,7.066461,1.055366,1.697000
2002-05-23,70.633858,21.302094,4.972017,4.327090,7.171378,13.409286,7.254856,20.029085,16.741632,11.099898,13.603762,5.818747,7.181143,1.056380,1.704000
2002-05-24,69.729263,21.162325,4.987488,4.327090,7.015477,13.319730,7.175357,19.948507,16.556604,11.013502,13.446764,5.758934,7.084105,1.049449,1.707000
2002-05-28,69.350815,21.119717,4.972017,4.331003,6.952374,13.180407,7.118941,19.928358,16.371578,10.840715,13.398046,5.799522,7.042933,1.047336,1.722000
2002-05-29,68.837540,21.099253,4.966859,4.346666,6.822457,13.175423,7.052265,19.914928,16.186558,10.818173,13.441355,5.703400,6.995882,1.046321,1.717000
2002-05-30,68.645119,21.005501,4.946228,4.354503,6.855868,13.120703,6.916345,19.874645,16.116367,10.724266,13.381802,5.649993,6.934128,1.041672,1.713000
2002-05-31,68.786232,20.894714,4.946228,4.371820,6.777920,13.125670,7.016361,20.022358,16.250351,10.912082,13.452180,5.607272,6.972357,1.036178,1.705000
2002-06-03,66.957848,20.855495,4.941070,4.375754,6.577475,12.866936,6.795814,19.679930,15.637860,10.622844,13.143623,5.479106,6.863554,1.034233,1.715000
2002-06-04,67.124634,20.736181,4.894652,4.383619,6.670270,12.782358,6.795814,19.632925,15.510245,10.562747,13.127381,5.498331,6.828265,1.028316,1.715000
2002-06-05,67.753334,20.693562,4.848230,4.375754,6.751935,12.906750,6.770174,19.800785,15.771838,10.780614,13.278955,5.476971,6.881194,1.026203,1.718000
2002-06-06,66.374039,20.489016,4.848230,4.383619,6.588609,12.628112,6.698370,19.532215,15.395408,10.611581,12.981218,5.316764,6.775331,1.016059,1.705000
2002-06-07,66.297050,20.327084,4.796654,4.371820,6.443845,12.667914,6.767608,19.673212,15.395408,10.622844,12.981218,5.378710,6.778269,1.008029,1.707000
2002-06-10,66.553658,20.393559,4.796654,4.375754,6.384455,12.737573,6.641949,19.713507,15.516633,10.799395,13.127381,5.397935,6.792973,1.011325,1.711000
2002-06-11,65.411697,20.292990,4.812128,4.387554,6.243408,12.513669,6.541936,19.565781,15.331606,10.743052,12.775511,5.308217,6.716518,1.006338,1.714000
2002-06-12,65.809471,20.180489,4.750234,4.395422,6.369608,12.583330,6.634255,19.162924,15.325221,10.833200,12.764687,5.417161,6.772388,1.000759,1.702000
2002-06-13,65.148682,19.841272,4.698658,4.407227,6.261966,12.289773,6.626562,18.813765,15.286951,10.585281,12.726790,5.410752,6.651824,0.983937,1.685000
2002-06-14,65.052422,19.612865,4.605820,4.430844,6.250828,12.404208,6.618875,18.672768,15.210376,10.517669,12.780929,5.342395,6.654764,0.972610,1.675000
2002-06-17,66.797470,19.923096,4.678026,4.419037,6.462405,12.961473,6.790688,19.196501,15.637860,10.795636,13.024530,5.462018,6.763569,0.987995,1.690000
2002-06-18,67.342751,19.970825,4.667712,4.422970,6.391879,12.986357,6.757349,19.283779,15.784600,10.761828,12.992049,5.502605,6.792973,0.990362,1.692000
2002-06-19,65.770973,19.432180,4.616133,4.446582,6.139471,12.861965,6.690674,19.216639,15.663375,10.716760,12.943328,5.350940,6.778269,0.963650,1.670000
2002-06-20,64.930550,19.341833,4.574874,4.426904,5.998416,12.603233,6.677853,18.706339,15.542150,10.558986,12.829649,5.286857,6.784153,0.959170,1.690000
2002-06-21,63.915302,19.364000,4.574874,4.442645,5.827672,12.464292,6.635540,18.314793,15.151371,10.393786,12.483227,5.305624,6.699922,0.960269,1.678000
2002-06-24,64.250061,19.365696,4.543930,4.422970,5.927894,12.499284,6.694881,18.455830,15.362423,10.506685,12.358337,5.217196,6.705835,0.960353,1.692000
2002-06-25,62.808022,19.381039,4.590347,4.422970,5.723740,12.379341,6.666500,18.167034,15.036254,10.329813,12.103129,5.182685,6.750166,0.961114,1.690000
2002-06-26,62.911003,19.384449,4.569716,4.454449,5.727451,12.144444,6.669081,18.469269,15.029853,10.235737,12.081412,5.128766,6.691060,0.961283,1.662000
2002-06-27,64.011871,19.863438,4.590347,4.426904,5.879639,12.404331,6.702621,18.939381,15.266503,10.295950,12.173721,5.124455,6.744255,0.985036,1.660000
2002-06-28,63.709251,20.207762,4.734761,4.447064,5.872215,12.564253,6.759378,18.590153,15.253709,10.337339,12.081412,5.230138,6.853605,1.002112,1.659000
2002-07-01,62.466797,20.045830,4.729605,4.447064,5.623518,12.304367,6.694881,17.811083,14.914733,10.025002,12.200869,5.122297,6.812230,0.994081,1.677000
2002-07-02,61.140564,19.679344,4.626452,4.466833,5.456482,12.134449,6.563301,17.408119,14.684484,9.885766,12.119420,5.014459,6.676280,0.975907,1.682000
2002-07-03,61.488209,19.491837,4.554244,4.466833,5.656928,11.999516,6.604584,17.434982,14.703673,10.013713,12.037968,4.984266,6.611262,0.966609,1.682000
2002-07-05,63.934605,20.248671,4.739922,4.439159,5.961299,12.459300,6.759378,18.019289,15.311269,10.408843,12.195436,5.042497,6.779722,1.004140,1.685000
2002-07-08,63.136322,20.233328,4.755393,4.447064,5.783130,12.394330,6.676820,17.797649,15.055431,10.265841,12.173721,4.977794,6.797453,1.003379,1.690000
2002-07-09,61.546135,19.986162,4.755393,4.466833,5.697756,12.069477,6.594262,16.984997,14.678090,10.032525,11.972813,4.846233,6.726520,0.991122,1.683000
2002-07-10,59.305779,19.425358,4.616133,4.490549,5.545568,11.684654,6.313049,16.199223,14.319936,9.705131,11.728469,4.572323,6.528510,0.963312,1.687000
2002-07-11,59.788605,19.346945,4.507824,4.498452,5.749721,11.844579,6.191798,16.508162,14.339116,9.697614,11.532994,4.731925,6.430982,0.959423,1.682000
2002-07-12,59.131969,19.082743,4.512981,4.506360,5.723740,11.669662,6.080862,16.723074,14.294357,9.573425,11.288656,4.555071,6.365963,0.946321,1.672000
2002-07-15,59.447414,18.859438,4.466563,4.502408,5.835096,11.669662,5.946703,16.420853,14.185626,9.426661,11.125759,4.626242,6.221146,0.935248,1.675000
2002-07-16,58.301472,18.494659,4.399510,4.478687,5.768281,11.434770,5.856406,16.306677,13.891429,9.170770,10.952001,4.490367,6.108842,0.917158,1.675000
2002-07-17,58.417362,18.963415,4.476877,4.490549,5.809113,11.364801,5.920906,16.662626,14.057709,9.121849,11.000878,4.406253,6.153172,0.940404,1.690000
2002-07-18,56.524590,19.038424,4.523298,4.506360,5.686619,10.969980,5.882207,15.876845,13.648389,8.971318,10.751101,4.302729,6.061557,0.944124,1.690000
2002-07-19,54.535305,18.365108,4.373724,4.518220,5.508450,10.735086,5.521017,15.225390,13.226273,8.534797,10.251555,4.061173,5.792612,0.910734,1.672000
2002-07-22,52.919395,17.702030,4.213834,4.541939,5.218921,10.370256,5.183050,15.097788,12.804157,8.395563,10.338431,3.961961,5.523667,0.877851,1.670000
2002-07-23,51.470890,17.199179,4.074578,4.553797,4.959088,9.780528,5.108229,14.815707,12.516353,8.260087,10.387300,3.653546,5.488206,0.852915,1.662000
2002-07-24,54.541740,17.814526,4.229309,4.541939,5.215211,10.370256,5.446204,15.776101,13.187905,8.745535,10.919427,3.979214,5.816254,0.883430,1.643000
2002-07-25,54.078220,17.625324,4.172575,4.561704,4.903412,10.295291,5.422981,16.313404,13.200693,8.602532,11.055169,4.097837,5.975846,0.874047,1.660000
2002-07-26,55.108288,17.625324,4.131313,4.565656,4.970225,10.610141,5.495216,16.676064,13.411749,8.704136,11.104037,4.043917,6.002447,0.874047,1.647000
2002-07-29,57.792850,18.469091,4.342778,4.522170,5.263466,11.319825,5.812547,17.421558,14.249582,9.182057,11.424402,4.108618,6.300942,0.915890,1.677000
2002-07-30,58.546101,18.351479,4.286043,4.514264,5.345127,11.344812,5.722249,17.549156,14.415874,9.148187,11.310374,4.442920,6.064509,0.910058,1.682000
2002-07-31,58.687759,18.281586,4.270569,4.565479,5.315433,11.519726,5.822867,18.052860,14.390293,9.103033,11.565578,4.460172,6.076331,0.906592,1.665000
2002-08-01,57.155533,17.642372,4.141627,4.581360,5.081581,11.234859,5.479738,17.549156,14.070504,8.824562,11.456986,4.395470,6.037911,0.874893,1.642000
2002-08-02,55.874378,17.574190,4.157102,4.617089,4.973937,10.949991,5.417823,17.408119,13.558856,8.433192,11.435262,4.309201,5.783747,0.871512,1.592000
2002-08-05,53.930149,16.977587,4.038472,4.625028,4.758646,10.520190,5.216587,16.662626,13.111160,8.237512,11.277798,4.233714,5.585732,0.841926,1.602000
2002-08-06,55.745621,17.349182,4.100366,4.593265,4.959088,10.865026,5.404922,17.072309,13.558856,8.482114,11.288656,4.408409,5.822165,0.860353,1.612000
2002-08-07,56.717751,17.684988,4.172575,4.617089,5.048173,11.004961,5.482317,17.643183,13.897821,8.602532,11.549286,4.440763,5.966982,0.877006,1.558000
2002-08-08,58.552540,18.085566,4.275727,4.597239,5.233770,11.579702,5.714510,18.301363,14.300752,8.715429,11.815350,4.522718,6.088154,0.896871,1.578000
2002-08-09,58.771435,18.256025,4.275727,4.625028,5.215211,11.679656,5.817708,18.274500,14.409475,8.749293,11.869652,4.533504,6.159085,0.905324,1.575000
2002-08-12,58.340092,18.051476,4.218994,4.636940,5.166954,11.549714,5.804807,18.301363,14.243181,8.625112,11.831645,4.611145,6.129528,0.895180,1.633000
2002-08-13,57.277843,17.879311,4.244780,4.660757,5.048173,11.274837,5.717092,17.864813,13.910619,8.527272,11.717612,4.483894,6.029045,0.886643,1.597000
2002-08-14,59.370132,18.298632,4.311830,4.664731,5.363686,11.724639,5.941544,18.314793,14.211211,8.993898,12.103129,4.619773,6.105886,0.907437,1.602000
2002-08-15,60.194199,18.443523,4.296357,4.636940,5.437925,11.869570,6.109240,18.442394,14.326335,9.362689,11.994539,4.628400,6.102932,0.914622,1.582000
2002-08-16,60.013920,18.443523,4.322147,4.601209,5.567839,11.784601,6.011200,18.294638,14.313537,9.351403,11.940237,4.555071,5.993580,0.914622,1.585000
2002-08-19,61.417397,18.775913,4.373724,4.605177,5.771995,12.084475,6.060219,18.549852,14.652515,9.569661,12.032541,4.626242,6.117708,0.931106,1.625000
2002-08-20,60.767208,18.273060,4.311830,4.644877,5.608672,11.919551,5.908008,18.314793,14.582155,9.501925,11.978244,4.613302,6.017220,0.906169,1.575000
2002-08-21,61.642731,18.733297,4.358251,4.636940,5.783130,11.944542,5.920906,18.623732,14.626926,9.659976,11.961958,4.755650,6.091109,0.928992,1.595000
2002-08-22,62.241455,18.787849,4.399510,4.613120,5.849943,12.084475,6.088599,19.208036,14.837987,9.806738,12.021688,4.852703,6.153172,0.931698,1.611000
2002-08-23,60.902378,18.554321,4.363408,4.632968,5.638367,11.829592,5.990563,18.711037,14.492619,9.535796,11.831645,4.777216,6.067464,0.920117,1.617000
2002-08-26,61.327274,18.639555,4.358251,4.636940,5.675486,12.004505,6.070542,18.919231,14.671703,9.592237,11.858787,4.852703,6.135440,0.924344,1.625000
2002-08-27,60.619080,18.803190,4.420141,4.621057,5.486178,11.894557,6.067962,18.381952,14.543790,9.396557,11.826213,4.805254,6.162039,0.932458,1.642000
2002-08-28,59.292900,18.290117,4.301517,4.632968,5.333990,11.699649,5.923484,18.234184,14.262375,9.287426,11.701324,4.775057,5.993580,0.907015,1.637000
2002-08-29,59.318645,18.111135,4.249940,4.648848,5.408227,11.709641,5.871888,18.281210,14.153643,9.373974,11.571008,4.708200,5.975846,0.898139,1.640000
2002-08-30,59.086906,18.102606,4.265413,4.675956,5.270887,11.734631,5.910586,18.227478,14.166430,9.377740,11.657884,4.637027,6.043822,0.897716,1.645000
2002-09-03,56.833637,17.395208,4.095209,4.715817,5.011054,11.159895,5.675811,17.468565,13.673975,9.042824,11.402681,4.509778,5.866497,0.862636,1.605000
2002-09-04,57.644787,17.398617,4.105525,4.723792,5.166954,11.369802,5.662913,18.005857,13.808284,9.212158,11.494993,4.481740,5.890141,0.862805,1.592000
2002-09-05,57.155533,17.267366,4.074578,4.735748,4.992496,11.199878,5.673231,17.797649,13.565245,9.042824,11.489562,4.468798,5.730546,0.856296,1.577000
2002-09-06,57.940956,17.519642,4.151942,4.703859,5.159532,11.369802,5.766109,17.797649,13.737922,9.325061,11.489562,4.468798,5.845809,0.868807,1.622000
2002-09-09,58.365849,17.441233,4.110682,4.695886,5.215211,11.549714,5.758370,17.999142,13.853053,9.449244,11.717612,4.460172,5.931515,0.864918,1.637000
2002-09-10,59.035378,17.574190,4.162259,4.711831,5.304295,11.479742,5.882207,18.066301,14.006543,9.565896,11.712183,4.358804,5.964025,0.871512,1.631000
2002-09-11,58.668427,17.737829,4.213834,4.691901,5.333990,11.414778,5.851246,18.099876,14.006543,9.569661,11.690464,4.363118,5.999491,0.879627,1.655000
2002-09-12,57.586864,17.444645,4.120998,4.715817,5.137261,11.094929,5.706769,17.757351,13.814674,9.332590,11.538429,4.250969,5.884230,0.865087,1.652000
2002-09-13,57.728508,17.015087,4.069420,4.731763,5.159532,11.179885,5.768691,17.891676,13.482113,9.426661,11.603588,4.313512,5.848764,0.843786,1.650000
2002-09-16,57.870125,16.875311,4.028158,4.735748,5.074158,11.154900,5.809968,17.891676,13.616408,9.453002,11.771912,4.263907,5.801477,0.836854,1.657000
2002-09-17,56.543903,16.790083,4.002369,4.739738,5.011054,10.915006,5.621635,17.623032,13.335000,9.347636,11.473271,4.108618,5.692128,0.832627,1.657000
2002-09-18,55.977383,16.781561,3.971424,4.739738,4.959088,10.825047,5.637117,17.723772,13.315806,9.358922,11.478700,4.244496,5.644842,0.832205,1.642000
2002-09-19,54.528851,16.491774,3.914690,4.755682,4.736376,10.450222,5.477158,17.126032,13.053591,9.031532,11.147480,4.156071,5.520714,0.817834,1.617000
2002-09-20,54.546978,16.401438,3.909531,4.759667,4.762357,10.400982,5.517367,17.260105,13.103024,9.167176,11.148569,4.058270,5.628041,0.813354,1.612000
2002-09-23,54.100784,15.818478,3.806377,4.779596,4.613883,10.406010,5.486240,17.057993,12.936104,8.880820,11.104853,3.951302,5.523982,0.784445,1.617000
2002-09-24,53.227741,15.562789,3.739328,4.783586,4.539647,10.205020,5.328007,17.044527,12.660053,8.741408,10.924503,3.822503,5.292086,0.771765,1.614000
2002-09-25,54.546978,15.954839,3.780590,4.759667,4.714105,10.406010,5.473269,17.529598,12.904016,8.914726,11.011950,3.936020,5.422898,0.791207,1.622000
2002-09-26,55.439381,16.517345,3.888899,4.759667,4.658425,10.707478,5.704130,17.839493,13.154386,9.129494,11.263342,4.091014,5.500199,0.819102,1.617000
2002-09-27,53.512295,16.512236,3.888899,4.775611,4.543357,10.375853,5.597778,17.179256,12.653629,8.861978,10.929976,4.021156,5.342624,0.818849,1.597000
2002-09-30,52.891514,16.227573,3.801221,4.817623,4.391171,10.385911,5.488834,17.098417,12.531647,8.541714,10.815207,4.075734,5.259378,0.804732,1.527000
2002-10-01,55.432915,16.624741,3.909531,4.793615,4.628730,10.828069,5.662629,17.630636,13.077345,8.779087,11.137644,4.141226,5.586419,0.824428,1.552000
2002-10-02,53.770973,16.396328,3.863112,4.793615,4.524797,10.395957,5.600374,17.644108,12.627953,8.583158,11.077525,4.016792,5.330736,0.813101,1.540000
2002-10-03,53.227741,16.215639,3.827010,4.797617,4.513663,9.978908,5.636690,17.576746,12.525230,8.541714,11.050206,3.994960,5.283166,0.804141,1.530000
2002-10-04,52.251266,15.937796,3.765116,4.793615,4.417152,9.702556,5.540711,17.024313,12.197818,8.432441,10.929976,3.811586,5.217757,0.790362,1.567000
2002-10-07,51.171326,15.545740,3.703223,4.805626,4.339202,9.396052,5.470674,16.983887,11.870397,8.104640,10.908113,3.776658,5.063158,0.770920,1.582000
2002-10-08,51.973171,15.586649,3.661963,4.801621,4.339202,9.757828,5.411012,17.482426,11.960277,8.345781,11.137644,3.634760,5.143429,0.772949,1.572000
2002-10-09,50.505253,15.341190,3.631017,4.813625,4.298372,9.345804,5.304662,17.300531,11.555829,8.044358,10.995556,3.324769,4.944233,0.760776,1.528000
2002-10-10,52.141342,15.699154,3.692907,4.797617,4.524797,9.838219,5.429175,17.516106,11.953866,8.187531,11.044735,3.549621,5.170186,0.778528,1.538000
2002-10-11,54.424118,16.270185,3.827010,4.769610,4.810613,10.355754,5.519963,17.724955,12.505970,8.583158,11.170434,3.597648,5.378304,0.806846,1.546000
2002-10-14,54.728054,15.852569,3.806377,4.769610,4.818039,10.431122,5.673004,18.189810,12.435355,8.650976,11.356250,3.591099,5.369383,0.786136,1.545000
2002-10-15,57.360008,16.960543,3.986898,4.725597,5.122413,11.179796,5.844205,18.513182,13.038825,9.080512,11.454612,3.602016,5.651830,0.841081,1.625000
2002-10-16,55.969666,16.662237,3.925005,4.717589,4.844021,10.978815,5.753415,18.567078,12.717830,8.918500,11.214155,3.477581,5.512092,0.826288,1.620000
2002-10-17,57.081955,16.900877,4.012686,4.693591,5.048173,11.305408,5.875334,18.796135,13.115866,9.016460,11.263342,3.536523,5.669665,0.838122,1.627000
2002-10-18,57.321217,16.764511,3.992055,4.693591,5.114987,11.295360,5.870143,18.802868,13.096601,9.140801,11.394501,3.567087,5.633990,0.831359,1.632000
2002-10-21,58.310638,17.003151,3.997213,4.677583,5.218921,11.481277,5.898677,18.863503,13.494640,9.344262,11.678679,3.776658,5.827239,0.843194,1.662000
2002-10-22,57.890297,16.808830,3.955951,4.673577,5.196651,11.375756,5.732663,18.513182,13.308457,9.291514,11.476470,3.728631,5.690477,0.833557,1.657000
2002-10-23,58.330032,16.653717,3.894059,4.677583,5.337703,11.380784,5.826046,18.391918,13.443279,9.397012,11.476470,3.796305,5.681555,0.825865,1.642000
2002-10-24,57.140118,16.491774,3.950793,4.697587,5.252329,11.174767,5.730071,18.088751,13.160810,9.280212,11.307057,3.798488,5.494252,0.817834,1.622000
2002-10-25,58.330032,16.773043,3.955951,4.709594,5.393380,11.456148,5.641876,18.418863,13.327720,9.468601,11.383567,3.853065,5.654799,0.831782,1.602000
2002-10-28,57.948521,16.849741,4.002369,4.721594,5.382245,11.426003,5.631500,18.338018,13.141541,9.317887,11.132177,3.929470,5.568582,0.835586,1.552000
2002-10-29,57.275932,16.474733,3.899216,4.753605,5.293161,11.300385,5.468081,18.108961,13.032395,9.306584,11.290659,3.903272,5.541821,0.816989,1.472000
2002-10-30,57.832077,16.738945,3.961109,4.749603,5.475042,11.426003,5.649660,18.230234,13.045253,9.144568,11.339851,3.990593,5.538851,0.830092,1.468000
2002-10-31,57.243595,16.849741,4.017845,4.784148,5.478755,11.335554,5.589995,18.095490,13.147962,9.118190,11.236009,3.981862,5.559662,0.835586,1.417000
2002-11-01,58.375282,17.112249,4.002369,4.764065,5.642077,11.496347,5.737852,18.277388,13.321296,9.253834,11.378101,4.001511,5.678584,0.848604,1.397000
2002-11-04,58.931431,17.335546,4.115840,4.752014,5.861081,11.591818,5.641876,18.304337,13.334141,9.212387,11.121249,4.145592,5.660747,0.859677,1.407000
2002-11-05,59.397045,17.599762,4.141627,4.743981,5.823960,11.632016,5.758607,18.533400,13.462539,9.336730,11.230549,4.145592,5.708313,0.872780,1.395000
2002-11-06,60.166584,17.608284,4.110682,4.752014,5.916759,11.657138,5.810483,18.910660,13.712917,9.442227,11.186829,4.232913,5.856971,0.873202,1.207000
2002-11-07,58.692169,17.309978,4.079735,4.788167,5.682909,11.235066,5.701536,18.829819,13.417597,9.212387,11.159502,4.036437,5.735075,0.858409,1.195000
2002-11-08,57.974346,17.165094,4.059104,4.792182,5.642077,11.174767,5.667819,18.708559,13.218583,9.091816,11.088463,3.912007,5.648851,0.851224,1.197000
2002-11-11,57.075470,16.829287,4.012686,4.792182,5.445347,11.054183,5.597778,18.452547,12.968209,8.944868,11.055665,3.868343,5.485334,0.834572,1.197000
2002-11-12,57.528145,17.139521,4.043632,4.792182,5.597535,11.169747,5.579623,18.466019,12.974624,9.080512,10.727771,3.796305,5.559662,0.849956,1.190000
2002-11-13,57.586357,16.943495,4.012686,4.796202,5.623518,11.114472,5.455111,18.250448,12.948948,9.106890,10.886255,3.820318,5.553715,0.840235,1.187000
2002-11-14,58.672775,17.321905,4.053947,4.756034,5.849943,11.451126,5.631500,18.540131,13.128707,9.363105,11.033806,3.905456,5.723179,0.859001,1.191000
2002-11-15,59.106033,17.582706,4.090051,4.747995,5.861081,11.556642,5.675595,18.715296,13.128707,9.438457,11.110325,3.962215,5.738045,0.871934,1.197000
2002-11-18,58.511074,17.361116,4.105525,4.752014,5.794265,11.355664,5.680786,18.614241,13.032395,9.283976,11.061135,3.951302,5.672640,0.860945,1.202000
2002-11-19,58.433495,17.199179,4.090051,4.760047,5.701469,11.360685,5.680786,18.594025,13.051661,9.091816,11.126712,3.973132,5.672640,0.852915,1.190000
2002-11-20,59.733311,17.437820,4.079735,4.735947,5.939029,11.647086,5.792324,18.762447,13.244262,9.178480,11.115779,3.970949,5.735075,0.864749,1.196000
2002-11-21,60.845589,17.863966,4.167418,4.719879,6.247116,11.923433,5.836423,18.863503,13.789948,9.419620,10.979161,4.038623,5.966973,0.885882,1.197000
2002-11-22,60.412289,17.778740,4.182888,4.711848,6.224844,11.843048,5.711915,18.728765,13.725758,9.445998,10.979161,4.152141,5.895618,0.881655,1.198000
2002-11-25,60.451111,17.640669,4.162259,4.707829,6.317643,11.822950,5.758607,18.674870,13.700075,9.506280,10.908113,4.160872,5.952107,0.874808,1.202000
2002-11-26,59.300026,17.228161,4.100366,4.731931,6.135759,11.501374,5.649660,18.378445,13.507483,9.246298,10.837073,4.056087,5.895618,0.854352,1.202000
2002-11-27,60.968449,17.705441,4.172575,4.695776,6.384455,11.858118,5.750823,18.728765,13.866989,9.630622,10.990084,4.080101,6.091841,0.878020,1.207000
2002-11-29,60.774460,17.795782,4.194870,4.713518,6.347339,11.757627,5.820860,18.654667,13.834889,9.540191,10.924503,4.097565,6.228603,0.882501,1.202000
2002-12-02,60.871452,17.884418,4.220798,4.717550,6.365898,11.757627,5.839019,18.486235,13.924769,9.608010,10.837073,4.036437,6.112653,0.886896,1.205000
2002-12-03,60.056618,17.567373,4.168945,4.717550,6.143183,11.586794,5.896087,18.364967,13.693653,9.306584,10.902650,4.080101,6.041299,0.871174,1.200000
2002-12-04,59.785038,17.487257,4.137833,4.729652,6.050384,11.586794,5.844205,18.533400,13.648716,9.306584,11.066594,3.988411,6.008597,0.867201,1.197000
2002-12-05,59.125446,17.291225,4.096350,4.741744,5.916759,11.385804,5.883114,18.425608,13.507483,9.242532,10.957300,3.975316,5.961027,0.857479,1.187000
2002-12-06,59.513447,17.412254,4.106723,4.749809,5.972436,11.476249,5.940185,18.506447,13.501053,9.231230,11.044735,3.970949,5.996703,0.863481,1.183000
2002-12-09,57.877354,16.965658,4.044499,4.761903,5.690330,11.255168,5.836423,18.425608,13.289207,8.929800,11.011950,4.025525,5.859941,0.841334,1.197000
2002-12-10,58.653370,17.195768,4.060053,4.761903,5.783130,11.426003,5.927213,18.492979,13.398343,9.091816,11.159502,4.056087,5.901567,0.852746,1.192000
2002-12-11,58.705101,17.173613,4.070424,4.778031,5.827672,11.436049,5.896087,18.466019,13.468959,9.080512,11.093919,4.093198,5.966973,0.851647,1.182000
2002-12-12,58.698605,17.139521,4.060053,4.774004,5.801690,11.385804,5.947965,18.277388,13.417597,9.023993,11.022879,4.106297,5.910483,0.849956,1.185000
2002-12-13,57.773884,16.977587,4.034128,4.761903,5.671772,11.255168,5.932400,18.176338,13.186481,8.861978,11.028337,4.147773,5.874807,0.841926,1.187000
2002-12-16,59.267727,17.344072,4.106723,4.749809,5.864792,11.576735,6.033563,18.358236,13.513899,9.080512,11.082995,4.213265,6.068057,0.860100,1.202000
2002-12-17,58.750355,17.257141,4.091166,4.753840,5.835096,11.521469,5.971309,18.115704,13.346980,8.948637,10.968230,4.217632,6.023461,0.855789,1.192000
2002-12-18,58.071320,16.892357,4.008202,4.769968,5.675486,11.305408,5.922025,18.061811,13.327720,8.835607,10.951833,4.204530,5.961027,0.837699,1.182000
2002-12-19,57.657471,16.986107,4.013387,4.794159,5.653212,11.204915,5.862363,17.886650,13.231416,8.756482,10.809746,4.208899,5.886699,0.842348,1.177000
2002-12-20,58.480198,17.088388,4.044499,4.794159,5.713136,11.449067,5.981259,18.041492,13.439920,8.867131,10.993802,4.252418,5.988251,0.847421,1.177000
2002-12-23,58.499680,17.120003,4.054867,4.790126,5.783852,11.423793,6.007329,18.156448,13.375375,8.742505,11.026771,4.234746,5.958297,0.848988,1.162000
2002-12-24,58.064289,17.088734,4.065240,4.798195,5.724301,11.322699,5.978651,18.257891,13.310824,8.697188,11.026771,4.217073,5.961293,0.847438,1.165000
2002-12-26,58.090313,17.146057,4.080794,4.802226,5.694529,11.287312,5.910858,17.946821,13.356014,8.795380,11.021266,4.243581,5.967280,0.850280,1.155000
2002-12-27,56.784054,16.876793,3.999846,4.822384,5.594035,11.080061,5.783100,17.710142,13.097797,8.591451,10.933359,4.228119,5.901379,0.836927,1.135000
2002-12-30,57.258503,17.128685,4.058045,4.830450,5.538207,11.160945,5.811780,17.872446,13.168804,8.674527,10.999289,4.239163,5.919353,0.849419,1.165000
